year,party,word,count
2005,Lab,savers,3
2005,Lab,select,1
2005,Lab,service,2
2005,Lab,shareholders,1
2005,Lab,sharon,1
2005,Lab,shelter,1
2005,Lab,silence,2
2005,Lab,smaller,1
2005,Lab,society,1
2005,Lab,some,2
2005,Lab,somebody,1
2005,Lab,someone,1
2005,Lab,state,1
2005,Lab,states,1
2005,Lab,students,2
2005,Lab,subjects,1
2005,Lab,such,3
2005,Lab,suspects,2
2005,Lab,sustaining,1
2005,Lab,taxpayers,2
2005,Lab,tenants,1
2005,Lab,terrorist,1
2005,Lab,that,5
2005,Lab,their,10
2005,Lab,themselves,2
2005,Lab,tibetan,1
2005,Lab,tomorrow,1
2005,Lab,trade,1
2005,Lab,trafficked,1
2005,Lab,travellers,1
2005,Lab,two,1
2005,Lab,uk,1
2005,Lab,unborn,1
2005,Lab,union,1
2005,Lab,users,1
2005,Lab,vehicular,1
2005,Lab,veto,3
2005,Lab,victims,2
2005,Lab,visitors,1
2005,Lab,vulnerable,2
2005,Lab,wales,2
2005,Lab,war,1
2005,Lab,way,60
2005,Lab,which,2
2005,Lab,whistleblowers,1
2005,Lab,wider,1
2005,Lab,women,10
2005,Lab,workers,3
2005,Lab,young,1
2005,Lab,zimbabweans,1
2005,LibDem,abode,3
2005,LibDem,access,2
2005,LibDem,accused,1
2005,LibDem,appeal,30
2005,LibDem,artistic,1
2005,LibDem,asylum,1
2005,LibDem,attila,1
2005,LibDem,centre,1
2005,LibDem,child,5
2005,LibDem,children,1
2005,LibDem,citizen,1
2005,LibDem,committee,1
2005,LibDem,conservative,1
2005,LibDem,everybody,1
2005,LibDem,everyone,2
2005,LibDem,existing,1
2005,LibDem,farmers,1
2005,LibDem,free,1
2005,LibDem,freedom,1
2005,LibDem,future,1
2005,LibDem,government,3
2005,LibDem,home,1
2005,LibDem,house,2
2005,LibDem,human,205
2005,LibDem,independent,2
2005,LibDem,individuals,1
2005,LibDem,kurds,1
2005,LibDem,london,1
2005,LibDem,many,1
2005,LibDem,members,2
2005,LibDem,ministers,1
2005,LibDem,motor,1
2005,LibDem,non,2
2005,LibDem,northern,1
2005,LibDem,others,1
2005,LibDem,parents,1
2005,LibDem,party,1
2005,LibDem,passage,1
2005,LibDem,peaceful,1
2005,LibDem,people,4
2005,LibDem,perpetrator,1
2005,LibDem,plaintiffs,1
2005,LibDem,press,1
2005,LibDem,primary,1
2005,LibDem,reply,2
2005,LibDem,retirement,1
2005,LibDem,scotland,1
2005,LibDem,scottish,1
2005,LibDem,secretary,1
2005,LibDem,so,1
2005,LibDem,some,3
2005,LibDem,that,1
2005,LibDem,their,1
2005,LibDem,there,2
2005,LibDem,transmission,1
2005,LibDem,treasury,1
2005,LibDem,turkish,1
2005,LibDem,two,2
2005,LibDem,veterans,1
2005,LibDem,veto,1
2005,LibDem,way,19
2005,LibDem,women,1
2005,PlaidCymru,appeal,1
2005,PlaidCymru,government,2
2005,PlaidCymru,home,1
2005,PlaidCymru,human,20
2005,PlaidCymru,individual,1
2005,PlaidCymru,media,1
2005,PlaidCymru,rest,1
2005,Respect,human,4
2005,Respect,residents,1
2005,SDLP,human,4
2005,SDLP,other,1
2005,SNP,appeal,2
2005,SNP,human,4
2005,SNP,parents,1
2005,SNP,scottish,3
2005,SNP,surrogate,1
2005,UUP,back,1
2005,UUP,human,1
2005,UUP,initiative,1
2005,other,choice,1
2005,other,clergy,1
2005,other,democracy,1
2005,other,everyone,1
2005,other,human,5
2005,other,reply,2
2005,other,savers,1
2005,other,way,2
2005,other,which,1
2005,other,women,1
2006,Con,1689,1
2006,Con,access,2
2006,Con,accused,1
2006,Con,action,1
2006,Con,adult,1
2006,Con,an,2
2006,Con,another,3
2006,Con,appeal,15
2006,Con,armed,1
2006,Con,audience,1
2006,Con,back,5
2006,Con,bbc,1
2006,Con,being,1
2006,Con,bill,2
2006,Con,both,2
2006,Con,britain,2
2006,Con,british,7
2006,Con,business,1
2006,Con,businesses,1
2006,Con,child,7
2006,Con,children,10
2006,Con,christians,2
2006,Con,citizens,1
2006,Con,civilian,1
2006,Con,common,4
2006,Con,commons,1
2006,Con,commonâ,1
2006,Con,consumer,1
2006,Con,copyhold,1
2006,Con,criminals,1
2006,Con,defendant,1
2006,Con,defendants,1
2006,Con,democracy,1
2006,Con,democrats,1
2006,Con,disabled,1
2006,Con,each,1
2006,Con,economy,1
2006,Con,employees,2
2006,Con,employers,1
2006,Con,entry,1
2006,Con,establishment,2
2006,Con,ethnic,1
2006,Con,europe,1
2006,Con,every,1
2006,Con,family,1
2006,Con,father,1
2006,Con,fathers,1
2006,Con,financial,1
2006,Con,first,1
2006,Con,foreign,2
2006,Con,fsa,1
2006,Con,gays,1
2006,Con,governing,1
2006,Con,government,5
2006,Con,grazing,3
2006,Con,her,4
2006,Con,him,2
2006,Con,hon,8
2006,Con,house,2
2006,Con,human,468
2006,Con,individual,8
2006,Con,individuals,3
2006,Con,innocent,1
2006,Con,intervention,1
2006,Con,israel,5
2006,Con,israeli,2
2006,Con,it,1
2006,Con,its,7
2006,Con,kings,1
2006,Con,kurdish,1
2006,Con,landowners,1
2006,Con,lobbying,1
2006,Con,local,4
2006,Con,londoners,1
2006,Con,long,1
2006,Con,lords,1
2006,Con,maximum,1
2006,Con,members,4
2006,Con,membership,1
2006,Con,minister,1
2006,Con,ministers,1
2006,Con,minorities,1
2006,Con,my,2
2006,Con,nation,1
2006,Con,northern,1
2006,Con,offenders,1
2006,Con,one,3
2006,Con,other,2
2006,Con,others,1
2006,Con,othersâ,1
2006,Con,our,3
2006,Con,owners,1
2006,Con,ownership,1
2006,Con,palestinian,2
2006,Con,parents,5
2006,Con,parliament,4
2006,Con,pension,1
2006,Con,people,7
2006,Con,person,1
2006,Con,police,2
2006,Con,political,2
2006,Con,popular,1
2006,Con,postal,1
2006,Con,pre,1
2006,Con,president,1
2006,Con,prisoners,1
2006,Con,private,1
2006,Con,producing,2
2006,Con,protection,1
2006,Con,public,4
2006,Con,refusal,1
2006,Con,registration,1
2006,Con,relatives,1
2006,Con,reply,1
2006,Con,representation,1
2006,Con,residence,2
2006,Con,return,1
2006,Con,scrutiny,1
2006,Con,select,1
2006,Con,self,1
2006,Con,shareholders,2
2006,Con,shrewsbury,1
2006,Con,single,1
2006,Con,sinn,1
2006,Con,society,1
2006,Con,some,4
2006,Con,south,1
2006,Con,special,1
2006,Con,st,1
2006,Con,succession,1
2006,Con,such,4
2006,Con,teachers,1
2006,Con,telford,1
2006,Con,their,3
2006,Con,turbary,2
2006,Con,uk,1
2006,Con,union,1
2006,Con,united,1
2006,Con,various,1
2006,Con,veto,7
2006,Con,way,6
2006,Con,what,1
2006,Con,widows,1
2006,Con,women,1
2006,Con,wrong,1
2006,DUP,3,1
2006,DUP,human,30
2006,DUP,many,1
2006,DUP,people,2
2006,DUP,religious,1
2006,DUP,two,1
2006,DUP,veto,1
2006,Lab,45,1
2006,Lab,abode,6
2006,Lab,access,14
2006,Lab,accident,1
2006,Lab,admission,1
2006,Lab,affected,1
2006,Lab,american,1
2006,Lab,an,1
2006,Lab,any,3
2006,Lab,anybody,2
2006,Lab,appeal,53
2006,Lab,appealto,1
2006,Lab,appealâ,1
2006,Lab,arbiter,1
2006,Lab,areas,1
2006,Lab,assembly,1
2006,Lab,asylum,1
2006,Lab,back,1
2006,Lab,bbc,6
2006,Lab,benefit,1
2006,Lab,both,1
2006,Lab,britain,2
2006,Lab,british,5
2006,Lab,burden,1
2006,Lab,cardiff,1
2006,Lab,carers,2
2006,Lab,central,2
2006,Lab,certain,1
2006,Lab,chancellor,1
2006,Lab,changes,1
2006,Lab,child,15
2006,Lab,children,8
2006,Lab,citizens,4
2006,Lab,city,1
2006,Lab,claimants,2
2006,Lab,clever,1
2006,Lab,cohabiting,2
2006,Lab,committee,1
2006,Lab,common,23
2006,Lab,communities,1
2006,Lab,community,2
2006,Lab,conscience,4
2006,Lab,constituents,1
2006,Lab,consumer,1
2006,Lab,consumers,2
2006,Lab,cos,1
2006,Lab,councils,1
2006,Lab,course,1
2006,Lab,courts,1
2006,Lab,criminals,1
2006,Lab,david,1
2006,Lab,decisions,1
2006,Lab,defence,3
2006,Lab,defendant,1
2006,Lab,dentists,1
2006,Lab,detainees,1
2006,Lab,director,1
2006,Lab,directors,2
2006,Lab,disabled,12
2006,Lab,dogs,1
2006,Lab,donor,1
2006,Lab,dpp,1
2006,Lab,each,3
2006,Lab,employees,3
2006,Lab,encouraging,1
2006,Lab,entry,2
2006,Lab,environment,1
2006,Lab,estates,1
2006,Lab,europe,1
2006,Lab,ever,1
2006,Lab,every,3
2006,Lab,everyone,4
2006,Lab,existing,1
2006,Lab,faith,2
2006,Lab,falkland,1
2006,Lab,families,2
2006,Lab,family,1
2006,Lab,farmer,1
2006,Lab,father,1
2006,Lab,fightingâ,1
2006,Lab,first,1
2006,Lab,follow,1
2006,Lab,foreign,1
2006,Lab,freedom,1
2006,Lab,fsa,1
2006,Lab,future,3
2006,Lab,government,6
2006,Lab,granted,1
2006,Lab,grazing,1
2006,Lab,gypsies,2
2006,Lab,hearing,1
2006,Lab,hereditaries,1
2006,Lab,him,2
2006,Lab,his,2
2006,Lab,home,1
2006,Lab,homeless,1
2006,Lab,hon,1
2006,Lab,honours,1
2006,Lab,house,3
2006,Lab,housing,1
2006,Lab,human,1034
2006,Lab,inactive,1
2006,Lab,independent,2
2006,Lab,indigenous,1
2006,Lab,individual,8
2006,Lab,individuals,10
2006,Lab,industry,1
2006,Lab,international,1
2006,Lab,iraq,1
2006,Lab,israel,1
2006,Lab,it,1
2006,Lab,its,1
2006,Lab,jewish,1
2006,Lab,jobcentre,1
2006,Lab,licence,1
2006,Lab,local,2
2006,Lab,london,1
2006,Lab,long,2
2006,Lab,losers,1
2006,Lab,low,1
2006,Lab,many,1
2006,Lab,marginalised,1
2006,Lab,mayor,1
2006,Lab,mechanically,2
2006,Lab,members,7
2006,Lab,men,1
2006,Lab,migrant,3
2006,Lab,ministers,2
2006,Lab,most,1
2006,Lab,mps,2
2006,Lab,mr,1
2006,Lab,muslim,1
2006,Lab,my,2
2006,Lab,national,1
2006,Lab,new,2
2006,Lab,newly,2
2006,Lab,next,1
2006,Lab,nhs,1
2006,Lab,non,1
2006,Lab,north,1
2006,Lab,northern,1
2006,Lab,observers,1
2006,Lab,offender,1
2006,Lab,offenders,1
2006,Lab,old,1
2006,Lab,older,1
2006,Lab,one,1
2006,Lab,opposition,3
2006,Lab,ordinary,2
2006,Lab,organisation,1
2006,Lab,organisations,1
2006,Lab,other,2
2006,Lab,others,1
2006,Lab,our,4
2006,Lab,palestinian,2
2006,Lab,palestinians,1
2006,Lab,pannage,1
2006,Lab,parent,1
2006,Lab,parents,5
2006,Lab,parliament,3
2006,Lab,parliamentarians,5
2006,Lab,participation,1
2006,Lab,pasture,1
2006,Lab,patients,3
2006,Lab,peaceful,1
2006,Lab,people,25
2006,Lab,person,2
2006,Lab,personal,2
2006,Lab,petitioners,1
2006,Lab,policing,1
2006,Lab,political,2
2006,Lab,politicians,1
2006,Lab,poor,1
2006,Lab,port,1
2006,Lab,present,1
2006,Lab,prime,2
2006,Lab,prisoners,1
2006,Lab,process,1
2006,Lab,proper,1
2006,Lab,public,1
2006,Lab,raising,1
2006,Lab,red,1
2006,Lab,redress,6
2006,Lab,religious,1
2006,Lab,remaining,1
2006,Lab,reply,3
2006,Lab,reporting,1
2006,Lab,representation,4
2006,Lab,return,2
2006,Lab,review,1
2006,Lab,right,1
2006,Lab,royal,1
2006,Lab,saharawis,1
2006,Lab,savers,1
2006,Lab,school,1
2006,Lab,schools,1
2006,Lab,scotland,2
2006,Lab,scottish,1
2006,Lab,secrecy,1
2006,Lab,secretary,1
2006,Lab,security,1
2006,Lab,select,1
2006,Lab,self,1
2006,Lab,sellafield,1
2006,Lab,sen,1
2006,Lab,senior,1
2006,Lab,serving,1
2006,Lab,settlement,2
2006,Lab,shareholders,2
2006,Lab,sikhs,1
2006,Lab,small,1
2006,Lab,society,3
2006,Lab,some,2
2006,Lab,stand,1
2006,Lab,state,1
2006,Lab,statutory,1
2006,Lab,succession,1
2006,Lab,such,4
2006,Lab,sustainable,1
2006,Lab,teachers,1
2006,Lab,that,7
2006,Lab,their,9
2006,Lab,themselves,1
2006,Lab,there,3
2006,Lab,third,3
2006,Lab,today,1
2006,Lab,trade,1
2006,Lab,uk,4
2006,Lab,under,1
2006,Lab,unionist,1
2006,Lab,vast,1
2006,Lab,vehicular,1
2006,Lab,very,1
2006,Lab,veto,5
2006,Lab,victim,2
2006,Lab,victims,5
2006,Lab,way,34
2006,Lab,what,1
2006,Lab,withdrawal,1
2006,Lab,women,5
2006,Lab,workers,3
2006,Lab,working,1
2006,Lab,you,2
2006,Lab,young,1
2006,LibDem,2005,1
2006,LibDem,abode,8
2006,LibDem,access,1
2006,LibDem,an,2
2006,LibDem,anyone,1
2006,LibDem,appeal,8
2006,LibDem,area,1
2006,LibDem,attorney,1
2006,LibDem,british,1
2006,LibDem,child,11
2006,LibDem,children,1
2006,LibDem,citizen,1
2006,LibDem,commission,1
2006,LibDem,commoners,1
2006,LibDem,consumers,1
2006,LibDem,creditors,1
2006,LibDem,defendants,1
2006,LibDem,essex,1
2006,LibDem,every,1
2006,LibDem,faith,1
2006,LibDem,family,1
2006,LibDem,first,1
2006,LibDem,generic,1
2006,LibDem,government,4
2006,LibDem,gurkhas,1
2006,LibDem,habeas,1
2006,LibDem,home,1
2006,LibDem,house,2
2006,LibDem,human,291
2006,LibDem,individual,3
2006,LibDem,individuals,5
2006,LibDem,interests,1
2006,LibDem,it,1
2006,LibDem,judicial,1
2006,LibDem,just,1
2006,LibDem,local,1
2006,LibDem,lottery,2
2006,LibDem,new,1
2006,LibDem,non,1
2006,LibDem,northern,1
2006,LibDem,other,1
2006,LibDem,outsiders,1
2006,LibDem,parents,1
2006,LibDem,parliament,2
2006,LibDem,peace,1
2006,LibDem,people,5
2006,LibDem,police,1
2006,LibDem,political,1
2006,LibDem,pupils,1
2006,LibDem,pylon,1
2006,LibDem,reduction,1
2006,LibDem,request,1
2006,LibDem,research,1
2006,LibDem,schools,1
2006,LibDem,secretary,1
2006,LibDem,self,1
2006,LibDem,setting,1
2006,LibDem,small,1
2006,LibDem,such,1
2006,LibDem,summit,1
2006,LibDem,suspect,1
2006,LibDem,tribal,1
2006,LibDem,uk,1
2006,LibDem,unborn,1
2006,LibDem,wales,1
2006,LibDem,way,5
2006,LibDem,welsh,1
2006,LibDem,whatever,1
2006,LibDem,women,2
2006,LibDem,workers,1
2006,LibDem,young,1
2006,PlaidCymru,accused,1
2006,PlaidCymru,adam,1
2006,PlaidCymru,black,1
2006,PlaidCymru,common,1
2006,PlaidCymru,commons,1
2006,PlaidCymru,elected,1
2006,PlaidCymru,everything,1
2006,PlaidCymru,free,1
2006,PlaidCymru,human,11
2006,PlaidCymru,pescary,1
2006,PlaidCymru,potential,1
2006,PlaidCymru,public,1
2006,PlaidCymru,referral,1
2006,PlaidCymru,self,1
2006,PlaidCymru,turbary,2
2006,PlaidCymru,using,1
2006,PlaidCymru,way,2
2006,PlaidCymru,welsh,3
2006,SDLP,citizens,1
2006,SDLP,human,53
2006,SDLP,parties,2
2006,SNP,conscientious,1
2006,SNP,eu,1
2006,SNP,human,11
2006,SNP,kurdish,1
2006,SNP,potential,1
2006,SNP,scots,1
2006,SNP,workers,1
2006,UUP,appeal,1
2006,UUP,human,23
2006,other,appeal,1
2006,other,human,24
2006,other,its,1
2007,Con,61,1
2007,Con,access,5
2007,Con,an,3
2007,Con,another,1
2007,Con,anyone,1
2007,Con,appeal,25
2007,Con,argument,1
2007,Con,armed,1
2007,Con,audience,2
2007,Con,audit,1
2007,Con,back,6
2007,Con,bereaved,1
2007,Con,betterment,1
2007,Con,bill,1
2007,Con,birth,1
2007,Con,britain,1
2007,Con,british,6
2007,Con,building,1
2007,Con,carers,2
2007,Con,chair,1
2007,Con,challenge,1
2007,Con,child,7
2007,Con,children,3
2007,Con,christian,1
2007,Con,christians,2
2007,Con,church,1
2007,Con,citizens,1
2007,Con,commission,1
2007,Con,competition,1
2007,Con,conscience,1
2007,Con,consultation,1
2007,Con,country,1
2007,Con,course,1
2007,Con,creditors,1
2007,Con,criminals,2
2007,Con,debtor,1
2007,Con,decent,1
2007,Con,defendants,1
2007,Con,democratic,1
2007,Con,departments,1
2007,Con,developers,1
2007,Con,direct,8
2007,Con,distraint,1
2007,Con,elected,1
2007,Con,employer,1
2007,Con,employers,1
2007,Con,enfranchisement,1
2007,Con,entry,2
2007,Con,european,2
2007,Con,everyone,2
2007,Con,families,1
2007,Con,family,1
2007,Con,father,1
2007,Con,federation,1
2007,Con,filey,1
2007,Con,flexible,1
2007,Con,free,1
2007,Con,freedom,2
2007,Con,future,1
2007,Con,government,3
2007,Con,graduates,1
2007,Con,great,1
2007,Con,group,1
2007,Con,gypsies,1
2007,Con,hon,2
2007,Con,house,3
2007,Con,housing,1
2007,Con,human,636
2007,Con,identity,1
2007,Con,incentives,1
2007,Con,individual,6
2007,Con,individuals,1
2007,Con,innocent,1
2007,Con,inspection,1
2007,Con,its,1
2007,Con,journalist,1
2007,Con,judges,1
2007,Con,kings,2
2007,Con,kingsâ,1
2007,Con,labour,1
2007,Con,law,2
2007,Con,liberty,1
2007,Con,links,1
2007,Con,local,3
2007,Con,london,1
2007,Con,long,1
2007,Con,lord,1
2007,Con,lymington,1
2007,Con,magistrates,2
2007,Con,man,2
2007,Con,many,1
2007,Con,matters,1
2007,Con,members,3
2007,Con,mental,1
2007,Con,ministers,1
2007,Con,more,1
2007,Con,mother,1
2007,Con,mps,1
2007,Con,my,3
2007,Con,naval,1
2007,Con,new,1
2007,Con,non,1
2007,Con,officers,1
2007,Con,one,1
2007,Con,ordinary,1
2007,Con,original,1
2007,Con,other,5
2007,Con,others,1
2007,Con,our,3
2007,Con,parents,1
2007,Con,parliament,3
2007,Con,patient,1
2007,Con,patients,2
2007,Con,people,8
2007,Con,person,1
2007,Con,potential,1
2007,Con,pre,1
2007,Con,prime,1
2007,Con,prisoners,1
2007,Con,properties,1
2007,Con,property,1
2007,Con,protest,3
2007,Con,redress,5
2007,Con,refugee,1
2007,Con,representation,1
2007,Con,residence,3
2007,Con,rest,1
2007,Con,retention,3
2007,Con,review,1
2007,Con,right,1
2007,Con,sake,1
2007,Con,scotland,1
2007,Con,secretary,2
2007,Con,self,1
2007,Con,serbian,1
2007,Con,shareholders,1
2007,Con,sinn,1
2007,Con,sitting,1
2007,Con,slave,1
2007,Con,state,1
2007,Con,such,1
2007,Con,supply,1
2007,Con,temporary,1
2007,Con,terrorists,1
2007,Con,that,2
2007,Con,their,1
2007,Con,there,1
2007,Con,three,1
2007,Con,treasury,1
2007,Con,trial,1
2007,Con,uk,1
2007,Con,union,1
2007,Con,united,1
2007,Con,use,1
2007,Con,veto,2
2007,Con,victim,2
2007,Con,victims,1
2007,Con,vote,1
2007,Con,way,8
2007,Con,weak,1
2007,Con,what,1
2007,Con,which,1
2007,Con,wider,1
2007,Con,women,1
2007,Con,workers,1
2007,Con,you,1
2007,DUP,back,1
2007,DUP,human,11
2007,DUP,years,1
2007,Independent,access,4
2007,Independent,human,6
2007,Independent,people,2
2007,Independent,referral,2
2007,Independent,return,4
2007,Lab,1689,1
2007,Lab,1948,2
2007,Lab,1966,1
2007,Lab,21st,2
2007,Lab,3,1
2007,Lab,60,1
2007,Lab,abode,1
2007,Lab,access,18
2007,Lab,adults,1
2007,Lab,advocacy,1
2007,Lab,air,1
2007,Lab,anglican,1
2007,Lab,any,5
2007,Lab,anybody,1
2007,Lab,appeal,40
2007,Lab,area,1
2007,Lab,arrest,1
2007,Lab,assembly,1
2007,Lab,association,1
2007,Lab,asylum,4
2007,Lab,audience,1
2007,Lab,authorities,1
2007,Lab,back,9
2007,Lab,badger,1
2007,Lab,bank,1
2007,Lab,bill,3
2007,Lab,bookmakers,1
2007,Lab,both,2
2007,Lab,britain,3
2007,Lab,british,5
2007,Lab,broads,1
2007,Lab,building,1
2007,Lab,bulgaria,1
2007,Lab,candidates,1
2007,Lab,carers,6
2007,Lab,central,1
2007,Lab,chancellor,2
2007,Lab,charities,2
2007,Lab,child,27
2007,Lab,children,6
2007,Lab,citizen,1
2007,Lab,citizens,4
2007,Lab,civil,1
2007,Lab,climate,1
2007,Lab,community,2
2007,Lab,commuters,1
2007,Lab,company,1
2007,Lab,consumers,1
2007,Lab,country,1
2007,Lab,creditor,1
2007,Lab,criminals,1
2007,Lab,custody,1
2007,Lab,dalit,2
2007,Lab,decisions,1
2007,Lab,defendants,1
2007,Lab,denmark,1
2007,Lab,department,1
2007,Lab,detained,1
2007,Lab,detainee,1
2007,Lab,detainees,1
2007,Lab,detention,1
2007,Lab,developers,1
2007,Lab,developing,2
2007,Lab,direct,2
2007,Lab,director,1
2007,Lab,disabled,5
2007,Lab,discussions,1
2007,Lab,distress,2
2007,Lab,doctors,1
2007,Lab,doorstep,1
2007,Lab,each,2
2007,Lab,eastern,1
2007,Lab,elderly,3
2007,Lab,employees,1
2007,Lab,employers,1
2007,Lab,employment,1
2007,Lab,enforcement,2
2007,Lab,england,1
2007,Lab,entire,1
2007,Lab,entry,4
2007,Lab,eu,1
2007,Lab,europe,1
2007,Lab,every,6
2007,Lab,everyone,5
2007,Lab,exhibitions,1
2007,Lab,existing,1
2007,Lab,falkirk,1
2007,Lab,falkland,1
2007,Lab,families,1
2007,Lab,fans,2
2007,Lab,fellow,1
2007,Lab,few,1
2007,Lab,first,1
2007,Lab,foreign,1
2007,Lab,free,1
2007,Lab,freedom,1
2007,Lab,future,1
2007,Lab,gay,1
2007,Lab,government,11
2007,Lab,governments,1
2007,Lab,granted,1
2007,Lab,head,1
2007,Lab,health,2
2007,Lab,heredity,1
2007,Lab,high,1
2007,Lab,him,2
2007,Lab,his,1
2007,Lab,home,1
2007,Lab,hon,2
2007,Lab,house,1
2007,Lab,householders,2
2007,Lab,human,1188
2007,Lab,immigration,1
2007,Lab,in,1
2007,Lab,independent,1
2007,Lab,individual,11
2007,Lab,individuals,5
2007,Lab,inheritance,1
2007,Lab,initiative,2
2007,Lab,inspection,1
2007,Lab,iraqi,1
2007,Lab,ireland,1
2007,Lab,israel,3
2007,Lab,its,2
2007,Lab,joint,1
2007,Lab,kashmiri,1
2007,Lab,kind,1
2007,Lab,kurdish,1
2007,Lab,legal,1
2007,Lab,lesbians,1
2007,Lab,local,6
2007,Lab,london,2
2007,Lab,long,1
2007,Lab,maintenance,1
2007,Lab,majority,1
2007,Lab,manchester,1
2007,Lab,many,3
2007,Lab,marginalised,1
2007,Lab,maritime,1
2007,Lab,mayor,2
2007,Lab,member,1
2007,Lab,members,5
2007,Lab,men,1
2007,Lab,mhra,1
2007,Lab,millionaires,1
2007,Lab,ministers,1
2007,Lab,minorities,2
2007,Lab,minority,1
2007,Lab,modern,1
2007,Lab,more,1
2007,Lab,mother,1
2007,Lab,mps,2
2007,Lab,my,3
2007,Lab,national,1
2007,Lab,nationals,1
2007,Lab,navigation,4
2007,Lab,nearly,1
2007,Lab,nhs,2
2007,Lab,non,2
2007,Lab,notary,1
2007,Lab,offender,1
2007,Lab,offenders,1
2007,Lab,older,1
2007,Lab,one,2
2007,Lab,opposition,1
2007,Lab,ordinary,1
2007,Lab,organisations,1
2007,Lab,other,4
2007,Lab,others,6
2007,Lab,our,3
2007,Lab,overseas,1
2007,Lab,ownershipâ,1
2007,Lab,palestinian,1
2007,Lab,palestinians,1
2007,Lab,parents,4
2007,Lab,parliament,6
2007,Lab,parliamentarians,3
2007,Lab,part,1
2007,Lab,patient,2
2007,Lab,patients,8
2007,Lab,peaceful,1
2007,Lab,pedlars,1
2007,Lab,people,18
2007,Lab,performers,1
2007,Lab,perpetrators,1
2007,Lab,person,1
2007,Lab,persons,1
2007,Lab,political,1
2007,Lab,politics,1
2007,Lab,poultry,1
2007,Lab,pregnant,1
2007,Lab,prime,1
2007,Lab,private,1
2007,Lab,public,6
2007,Lab,purposes,1
2007,Lab,rape,1
2007,Lab,registrars,2
2007,Lab,registration,2
2007,Lab,representation,1
2007,Lab,return,3
2007,Lab,right,1
2007,Lab,schools,4
2007,Lab,scotch,1
2007,Lab,scotland,1
2007,Lab,secondary,1
2007,Lab,select,2
2007,Lab,self,1
2007,Lab,sen,1
2007,Lab,senior,1
2007,Lab,service,1
2007,Lab,sheer,1
2007,Lab,shipowners,1
2007,Lab,small,1
2007,Lab,some,1
2007,Lab,someone,1
2007,Lab,spending,1
2007,Lab,stay,1
2007,Lab,task,1
2007,Lab,taxpayer,1
2007,Lab,taxpayers,1
2007,Lab,temporary,2
2007,Lab,tenants,1
2007,Lab,terrorist,1
2007,Lab,that,7
2007,Lab,their,11
2007,Lab,themselves,1
2007,Lab,third,3
2007,Lab,time,1
2007,Lab,trade,1
2007,Lab,transition,1
2007,Lab,turkish,2
2007,Lab,uk,2
2007,Lab,union,1
2007,Lab,unions,1
2007,Lab,united,1
2007,Lab,urgent,1
2007,Lab,vagaries,1
2007,Lab,veto,4
2007,Lab,victims,7
2007,Lab,voluntary,1
2007,Lab,volunteering,1
2007,Lab,way,5
2007,Lab,welsh,1
2007,Lab,what,1
2007,Lab,which,1
2007,Lab,whitechapel,1
2007,Lab,women,8
2007,Lab,workers,1
2007,Lab,working,1
2007,Lab,world,1
2007,Lab,young,4
2007,LibDem,45,1
2007,LibDem,access,1
2007,LibDem,an,2
2007,LibDem,any,2
2007,LibDem,appeal,12
2007,LibDem,audience,1
2007,LibDem,audit,2
2007,LibDem,bailiffs,1
2007,LibDem,british,1
2007,LibDem,care,1
2007,LibDem,central,1
2007,LibDem,child,11
2007,LibDem,children,6
2007,LibDem,citizen,4
2007,LibDem,committee,1
2007,LibDem,commonwealth,1
2007,LibDem,commuters,1
2007,LibDem,consultants,1
2007,LibDem,corporate,1
2007,LibDem,councils,1
2007,LibDem,deaf,1
2007,LibDem,disabled,1
2007,LibDem,entry,2
2007,LibDem,every,1
2007,LibDem,everyone,1
2007,LibDem,forced,1
2007,LibDem,free,2
2007,LibDem,gay,1
2007,LibDem,him,1
2007,LibDem,his,2
2007,LibDem,hon,1
2007,LibDem,human,303
2007,LibDem,individual,3
2007,LibDem,law,1
2007,LibDem,lima,1
2007,LibDem,local,1
2007,LibDem,lords,1
2007,LibDem,majority,1
2007,LibDem,many,1
2007,LibDem,minorities,1
2007,LibDem,minority,1
2007,LibDem,mutual,1
2007,LibDem,my,1
2007,LibDem,older,1
2007,LibDem,opposition,1
2007,LibDem,other,2
2007,LibDem,others,1
2007,LibDem,our,2
2007,LibDem,palestinians,1
2007,LibDem,parents,7
2007,LibDem,parliamentarians,1
2007,LibDem,partnerships,1
2007,LibDem,people,3
2007,LibDem,poorest,1
2007,LibDem,prime,1
2007,LibDem,private,1
2007,LibDem,processes,1
2007,LibDem,public,1
2007,LibDem,purpose,1
2007,LibDem,reading,1
2007,LibDem,recognition,1
2007,LibDem,review,2
2007,LibDem,self,1
2007,LibDem,serb,1
2007,LibDem,serving,1
2007,LibDem,somebody,1
2007,LibDem,someone,1
2007,LibDem,such,1
2007,LibDem,that,2
2007,LibDem,their,2
2007,LibDem,third,1
2007,LibDem,tibetans,2
2007,LibDem,trade,1
2007,LibDem,way,3
2007,LibDem,women,2
2007,PlaidCymru,back,1
2007,PlaidCymru,human,12
2007,PlaidCymru,our,1
2007,PlaidCymru,there,1
2007,PlaidCymru,welsh,1
2007,Respect,human,5
2007,Respect,people,1
2007,SDLP,children,1
2007,SDLP,human,36
2007,SDLP,people,1
2007,SNP,child,1
2007,SNP,existing,1
2007,SNP,human,1
2007,SNP,musicians,1
2007,SNP,scottish,1
2007,SNP,snp,1
2007,UUP,human,13
2008,Con,16,1
